Deformación por compresión;Esfuerzo de compresión
0,00107;0,43812
0,00107;0,44749
0,00108;0,44711
0,00109;0,44666
0,0011;0,45373
0,00111;0,4546
0,00111;0,4577
0,00112;0,46174
0,00113;0,47651
0,00114;0,46823
0,00114;0,42335
0,00115;0,48973
0,00116;0,4811
0,00117;0,48213
0,00118;0,48532
0,00118;0,48936
0,00119;0,49417
0,0012;0,51086
0,00121;0,50363
0,00122;0,50581
0,00123;0,5199
0,00124;0,51651
0,00124;0,51682
0,00125;0,52306
0,00126;0,52447
0,00127;0,52992
0,00128;0,53581
0,00128;0,53728
0,00129;0,53899
0,0013;0,54297
0,00131;0,55107
0,00132;0,55744
0,00133;0,55642
0,00133;0,55933
0,00134;0,56409
0,00135;0,56706
0,00136;0,5775
0,00137;0,57659
0,00138;0,5788
0,00139;0,5859
0,00139;0,58637
0,0014;0,58954
0,00141;0,59605
0,00142;0,60269
0,00143;0,60106
0,00143;0,60334
0,00144;0,60503
0,00145;0,61165
0,00146;0,6133
0,00147;0,62153
0,00148;0,62217
0,00149;0,62767
0,0015;0,63455
0,0015;0,63699
0,00151;0,63962
0,00152;0,64557
0,00153;0,64696
0,00154;0,64959
0,00154;0,65214
0,00155;0,65496
0,00156;0,65818
0,00157;0,66104
0,00157;0,66784
0,00158;0,66857
0,00159;0,66872
0,0016;0,67051
0,00161;0,6754
0,00161;0,67712
0,00162;0,67721
0,00163;0,68137
0,00164;0,68412
0,00165;0,68605
0,00165;0,68865
0,00166;0,69056
0,00167;0,69318
0,00168;0,69292
0,00169;0,69649
0,0017;0,70053
0,00171;0,69966
0,00172;0,69999
0,00172;0,70273
0,00173;0,70387
0,00174;0,70805
0,00175;0,70845
0,00175;0,70802
0,00176;0,71084
0,00177;0,7123
0,00178;0,71418
0,00179;0,71587
0,00179;0,71743
0,0018;0,7187
0,00181;0,71984
0,00182;0,7214
0,00183;0,72206
0,00184;0,72267
0,00185;0,72256
0,00185;0,72682
0,00186;0,7254
0,00187;0,72901
0,00188;0,73594
0,00189;0,74669
0,00189;0,75627
0,0019;0,73092
0,00191;0,73439
0,00192;0,73778
0,00193;0,73805
0,00194;0,74075
0,00195;0,73885
0,00196;0,74222
0,00197;0,74646
0,00198;0,74889
0,00199;0,74857
0,00199;0,74973
0,002;0,74869
0,00201;0,74975
0,00201;0,75108
0,00202;0,75129
0,00203;0,75443
0,00204;0,75556
0,00205;0,75594
0,00206;0,75656
0,00206;0,75769
0,00207;0,7602
0,00208;0,76401
0,00209;0,76382
0,00209;0,76417
0,0021;0,76572
0,00211;0,7658
0,00211;0,7672
0,00213;0,76751
0,00213;0,7708
0,00214;0,77155
0,00215;0,7732
0,00216;0,77314
0,00217;0,77522
0,00218;0,77568
0,00218;0,77707
0,00219;0,77895
0,0022;0,78022
0,00221;0,78035
0,00222;0,78394
0,00223;0,78386
0,00223;0,78485
0,00224;0,78797
0,00225;0,78747
0,00226;0,78907
0,00227;0,78971
0,00227;0,79172
0,00228;0,79254
0,00229;0,79344
0,0023;0,7948
0,00231;0,79585
0,00232;0,79742
0,00233;0,79745
0,00234;0,79995
0,00234;0,79997
0,00235;0,80203
0,00236;0,80286
0,00237;0,80251
0,00237;0,80405
0,00238;0,80639
0,00239;0,80636
0,0024;0,80774
0,00241;0,81062
0,00242;0,81209
0,00243;0,81236
0,00244;0,81499
0,00245;0,81547
0,00245;0,81585
0,00246;0,81671
0,00247;0,81797
0,00248;0,81844
0,00248;0,8195
0,00249;0,82027
0,0025;0,82217
0,00251;0,82378
0,00252;0,82431
0,00252;0,82898
0,00253;0,82649
0,00254;0,82764
0,00255;0,83037
0,00256;0,82916
0,00256;0,82974
0,00257;0,83096
0,00258;0,83337
0,00259;0,83228
0,00259;0,83397
0,0026;0,83891
0,00261;0,83778
0,00262;0,83871
0,00263;0,84155
0,00264;0,83998
0,00265;0,8403
0,00265;0,84626
0,00266;0,84267
0,00267;0,84227
0,00268;0,84582
0,00269;0,84685
0,00269;0,84866
0,0027;0,84781
0,00271;0,85082
0,00272;0,85053
0,00273;0,85129
0,00274;0,85572
0,00275;0,85402
0,00276;0,85544
0,00276;0,85585
0,00277;0,85702
0,00278;0,85908
0,00279;0,85881
0,0028;0,85957
0,0028;0,85951
0,00281;0,86338
0,00282;0,86269
0,00283;0,86294
0,00284;0,86487
0,00284;0,86733
0,00285;0,86747
0,00286;0,86838
0,00287;0,87009
0,00288;0,87233
0,00289;0,87291
0,0029;0,87358
0,00291;0,87507
0,00291;0,87602
0,00292;0,87577
0,00293;0,87688
0,00294;0,87766
0,00295;0,87886
0,00295;0,88015
0,00296;0,87906
0,00297;0,8814
0,00298;0,8818
0,00299;0,88223
0,00299;0,8833
0,003;0,88425
0,00301;0,88647
0,00302;0,88733
0,00303;0,88856
0,00304;0,88932
0,00304;0,88912
0,00305;0,89037
0,00306;0,89403
0,00306;0,89231
0,00307;0,89461
0,00308;0,89472
0,00309;0,89567
0,0031;0,89703
0,00311;0,8984
0,00312;0,89975
0,00312;0,90069
0,00313;0,90099
0,00314;0,90244
0,00315;0,90134
0,00316;0,90304
0,00316;0,90445
0,00317;0,90676
0,00318;0,9055
0,00319;0,90701
0,0032;0,90759
0,00321;0,90952
0,00322;0,91283
0,00323;0,91236
0,00323;0,9139
0,00325;0,91482
0,00325;0,91419
0,00326;0,91502
0,00327;0,914
0,00327;0,91499
0,00328;0,91707
0,00329;0,91764
0,0033;0,91654
0,00331;0,92126
0,00332;0,92023
0,00332;0,92175
0,00333;0,92335
0,00334;0,92588
0,00335;0,92375
0,00336;0,92609
0,00337;0,92668
0,00338;0,92889
0,00339;0,93052
0,00339;0,93006
0,0034;0,93025
0,00341;0,93148
0,00342;0,93186
0,00343;0,93329
0,00343;0,93223
0,00344;0,93446
0,00345;0,93649
0,00346;0,93765
0,00347;0,93584
0,00347;0,93966
0,00348;0,93892
0,00349;0,93999
0,0035;0,93923
0,0035;0,94025
0,00351;0,94225
0,00352;0,94277
0,00353;0,94488
0,00354;0,94453
0,00354;0,94505
0,00355;0,94794
0,00356;0,94752
0,00357;0,94874
0,00358;0,95025
0,00359;0,94976
0,00359;0,95322
0,0036;0,95104
0,00361;0,95271
0,00362;0,95451
0,00363;0,95399
0,00364;0,95554
0,00364;0,95637
0,00365;0,95657
0,00366;0,95869
0,00367;0,95899
0,00368;0,96057
0,00369;0,96211
0,00369;0,96136
0,0037;0,96076
0,00371;0,96332
0,00372;0,96511
0,00373;0,96486
0,00373;0,96619
0,00374;0,96615
0,00375;0,96738
0,00376;0,96958
0,00377;0,9708
0,00378;0,97065
0,00379;0,97016
0,00379;0,97144
0,0038;0,97348
0,00381;0,9747
0,00382;0,97568
0,00383;0,97734
0,00384;0,97808
0,00385;0,97849
0,00386;0,97844
0,00386;0,97826
0,00387;0,98004
0,00388;0,97847
0,00389;0,98091
0,0039;0,98349
0,0039;0,98329
0,00391;0,98496
0,00392;0,98629
0,00393;0,98811
0,00394;0,98726
0,00394;0,98748
0,00395;0,98786
0,00396;0,98928
0,00397;0,99031
0,00397;0,99063
0,00398;0,99196
0,00399;0,99289
0,004;0,99359
0,00401;0,99469
0,00401;0,99603
0,00402;0,99665
0,00403;0,99851
0,00404;0,99931
0,00405;1,00084
0,00406;0,99896
0,00407;1,00229
0,00407;1,00114
0,00408;1,00316
0,00409;1,00395
0,0041;1,00454
0,00411;1,00458
0,00411;1,00541
0,00412;1,00752
0,00413;1,00911
0,00414;1,00898
0,00415;1,00926
0,00416;1,01172
0,00417;1,0121
0,00418;1,01347
0,00418;1,01382
0,00419;1,01542
0,0042;1,01519
0,00421;1,01453
0,00422;1,01443
0,00422;1,01458
0,00423;1,01704
0,00424;1,01841
0,00425;1,01826
0,00425;1,02039
0,00426;1,02077
0,00427;1,02163
0,00428;1,02105
0,00429;1,02284
0,0043;1,02553
0,00431;1,02798
0,00432;1,02784
0,00433;1,02633
0,00433;1,02733
0,00434;1,02875
0,00435;1,02872
0,00436;1,02851
0,00436;1,02961
0,00437;1,03081
0,00438;1,03142
0,00439;1,03222
0,0044;1,03247
0,0044;1,03279
0,00441;1,03374
0,00442;1,03575
0,00443;1,03602
0,00444;1,0361
0,00445;1,03741
0,00446;1,0388
0,00446;1,03884
0,00447;1,03952
0,00448;1,03996
0,00449;1,04022
0,00449;1,04123
0,0045;1,04397
0,00451;1,0423
0,00452;1,04442
0,00453;1,04395
0,00453;1,046
0,00454;1,04702
0,00455;1,04771
0,00456;1,04857
0,00457;1,04762
0,00457;1,04886
0,00458;1,05081
0,00459;1,0529
0,0046;1,0534
0,00461;1,05264
0,00462;1,05339
0,00463;1,05519
0,00463;1,05554
0,00464;1,05743
0,00465;1,05695
0,00466;1,05837
0,00467;1,05746
0,00468;1,05828
0,00468;1,05772
0,00469;1,05938
0,0047;1,05916
0,00471;1,06029
0,00472;1,06079
0,00473;1,06283
0,00473;1,06317
0,00474;1,06364
0,00475;1,06408
0,00476;1,0661
0,00477;1,06598
0,00478;1,0683
0,00479;1,06961
0,00479;1,06862
0,0048;1,0688
0,00481;1,06909
0,00482;1,06978
0,00483;1,07018
0,00484;1,07434
0,00484;1,07146
0,00485;1,07386
0,00486;1,07347
0,00487;1,07387
0,00488;1,07462
0,00488;1,07475
0,00489;1,07711
0,0049;1,07731
0,00491;1,07666
0,00492;1,07802
0,00492;1,07828
0,00493;1,08029
0,00494;1,07935
0,00495;1,08021
0,00496;1,08142
0,00496;1,08233
0,00497;1,08447
0,00498;1,08547
0,00499;1,08563
0,005;1,08657
0,00501;1,08551
0,00502;1,08549
0,00502;1,08759
0,00503;1,08775
0,00504;1,0871
0,00505;1,08907
0,00505;1,08758
0,00506;1,08871
0,00507;1,09192
0,00508;1,09127
0,00509;1,09241
0,0051;1,09377
0,0051;1,09395
0,00511;1,09378
0,00512;1,09602
0,00513;1,09496
0,00514;1,09658
0,00515;1,09666
0,00516;1,0957
0,00516;1,09901
0,00517;1,09802
0,00518;1,09836
0,00519;1,10099
0,00519;1,10079
0,0052;1,10258
0,00521;1,10381
0,00523;1,10445
0,00523;1,10473
0,00524;1,10535
0,00525;1,10646
0,00526;1,10499
0,00527;1,10536
0,00527;1,10663
0,00528;1,10657
0,00529;1,10754
0,0053;1,10909
0,00531;1,10862
0,00531;1,11047
0,00532;1,11051
0,00533;1,11135
0,00534;1,11206
0,00535;1,11206
0,00535;1,11199
0,00536;1,11349
0,00537;1,11406
0,00538;1,11457
0,00538;1,11514
0,00539;1,11638
0,0054;1,1167
0,00541;1,11661
0,00542;1,11763
0,00542;1,11955
0,00544;1,11995
0,00544;1,12007
0,00545;1,12152
0,00546;1,12047
0,00547;1,12266
0,00548;1,12165
0,00548;1,12284
0,00549;1,12322
0,0055;1,12348
0,00551;1,12382
0,00552;1,12674
0,00552;1,12754
0,00553;1,12588
0,00554;1,12721
0,00555;1,12763
0,00556;1,12777
0,00557;1,13003
0,00558;1,12976
0,00559;1,13163
0,00559;1,1311
0,0056;1,13208
0,00561;1,13254
0,00562;1,13415
0,00562;1,13176
0,00563;1,13359
0,00564;1,13327
0,00565;1,13422
0,00566;1,13589
0,00566;1,13689
0,00567;1,13991
0,00568;1,13774
0,00569;1,14131
0,0057;1,14111
0,00571;1,14225
0,00572;1,14264
0,00573;1,14302
0,00574;1,1435
0,00574;1,14229
0,00575;1,14155
0,00576;1,14261
0,00577;1,14364
0,00577;1,14345
0,00578;1,14647
0,00579;1,14624
0,0058;1,14555
0,00581;1,14767
0,00581;1,14774
0,00582;1,15007
0,00583;1,15007
0,00584;1,14796
0,00585;1,14972
0,00586;1,15087
0,00586;1,15132
0,00587;1,15365
0,00588;1,15411
0,00589;1,15252
0,0059;1,1534
0,00591;1,15453
0,00591;1,15566
0,00592;1,15622
0,00593;1,15738
0,00594;1,15688
0,00595;1,1574
0,00595;1,15855
0,00596;1,15849
0,00597;1,15761
0,00598;1,1591
0,00599;1,16277
0,006;1,16388
0,006;1,16284
0,00601;1,16351
0,00602;1,16391
0,00603;1,16462
0,00604;1,16643
0,00605;1,16561
0,00605;1,16779
0,00606;1,16807
0,00607;1,16839
0,00608;1,16864
0,00609;1,17046
0,00609;1,17101
0,0061;1,17149
0,00611;1,17204
0,00612;1,17221
0,00613;1,17422
0,00614;1,17443
0,00614;1,17689
0,00615;1,17835
0,00616;1,17725
0,00617;1,17938
0,00618;1,18071
0,00619;1,18083
0,0062;1,18074
0,00621;1,18025
0,00622;1,1815
0,00622;1,18242
0,00623;1,18201
0,00624;1,18293
0,00625;1,18417
0,00626;1,1837
0,00626;1,18561
0,00627;1,18463
0,00628;1,18613
0,00629;1,18707
0,0063;1,1903
0,0063;1,18963
0,00631;1,19231
0,00632;1,19151
0,00633;1,19438
0,00634;1,1916
0,00634;1,19398
0,00635;1,19373
0,00636;1,19748
0,00637;1,19486
0,00638;1,19811
0,00639;1,19826
0,00639;1,19974
0,0064;1,20106
0,00641;1,20212
0,00642;1,20219
0,00643;1,20325
0,00643;1,20317
0,00644;1,20677
0,00645;1,20623
0,00646;1,20742
0,00646;1,20855
0,00647;1,21036
0,00648;1,21167
0,00649;1,21285
0,0065;1,21361
0,00651;1,21443
0,00652;1,21761
0,00653;1,21707
0,00653;1,21886
0,00654;1,21884
0,00655;1,21872
0,00656;1,22079
0,00657;1,22292
0,00657;1,22074
0,00658;1,22329
0,00659;1,22382
0,0066;1,22307
0,00661;1,2278
0,00661;1,22787
0,00662;1,23067
0,00663;1,23083
0,00664;1,23213
0,00665;1,23482
0,00666;1,23681
0,00667;1,23428
0,00668;1,23617
0,00668;1,23565
0,00669;1,23637
0,0067;1,23808
0,00671;1,23723
0,00672;1,23906
0,00672;1,23996
0,00673;1,24208
0,00674;1,24332
0,00675;1,24365
0,00676;1,24261
0,00676;1,24398
0,00677;1,24394
0,00678;1,2466
0,00679;1,24576
0,00679;1,24756
0,00681;1,24849
0,00681;1,25216
0,00682;1,25331
0,00683;1,25182
0,00684;1,25369
0,00685;1,25386
0,00685;1,25508
0,00686;1,25461
0,00687;1,25688
0,00688;1,25836
0,00689;1,25815
0,00689;1,2592
0,0069;1,26054
0,00691;1,26153
0,00692;1,26294
0,00693;1,26292
0,00693;1,26409
0,00694;1,266
0,00695;1,26583
0,00696;1,26885
0,00697;1,26856
0,00698;1,27108
0,00699;1,27034
0,007;1,27085
0,007;1,27201
0,00701;1,27227
0,00702;1,27364
0,00703;1,27389
0,00704;1,275
0,00704;1,27434
0,00705;1,27718
0,00706;1,27799
0,00707;1,27977
0,00708;1,28119
0,00708;1,28385
0,00709;1,28401
0,0071;1,28573
0,00711;1,28686
0,00712;1,28899
0,00713;1,29063
0,00714;1,29144
0,00715;1,29311
0,00716;1,29348
0,00716;1,29391
0,00717;1,29354
0,00718;1,29337
0,00719;1,29823
0,0072;1,29766
0,0072;1,30107
0,00721;1,30025
0,00722;1,30211
0,00723;1,30723
0,00724;1,30556
0,00724;1,30677
0,00725;1,30724
0,00726;1,30925
0,00727;1,31148
0,00727;1,31177
0,00728;1,31339
0,00729;1,31506
0,0073;1,31685
0,00731;1,31766
0,00732;1,31832
0,00732;1,32159
0,00734;1,32232
0,00734;1,32315
0,00735;1,32307
0,00736;1,32588
0,00737;1,32807
0,00738;1,32945
0,00738;1,33088
0,00739;1,3316
0,0074;1,33269
0,00741;1,33281
0,00741;1,33361
0,00742;1,33714
0,00743;1,34091
0,00744;1,3388
0,00745;1,34309
0,00746;1,34404
0,00747;1,34481
0,00748;1,3474
0,00748;1,34764
0,00749;1,34683
0,0075;1,34807
0,00751;1,34937
0,00752;1,35334
0,00752;1,35292
0,00753;1,35157
0,00754;1,35484
0,00754;1,35789
0,00756;1,35874
0,00756;1,36214
0,00757;1,3614
0,00758;1,36331
0,00759;1,36681
0,0076;1,36926
0,00761;1,37023
0,00762;1,36974
0,00763;1,37112
0,00763;1,37083
0,00764;1,37219
0,00765;1,37681
0,00766;1,37473
0,00767;1,37661
0,00767;1,37743
0,00768;1,37957
0,00769;1,38083
0,0077;1,3833
0,00771;1,38463
0,00771;1,38579
0,00772;1,38654
0,00773;1,38931
0,00774;1,39007
0,00774;1,3917
0,00775;1,39352
0,00776;1,39563
0,00777;1,3972
0,00778;1,39663
0,00779;1,39897
0,0078;1,40018
0,0078;1,40388
0,00781;1,40274
0,00782;1,4048
0,00783;1,40545
0,00784;1,40878
0,00784;1,40756
0,00785;1,40803
0,00786;1,41019
0,00787;1,41285
0,00788;1,41745
0,00788;1,41299
0,00789;1,41661
0,0079;1,41837
0,00791;1,42102
0,00792;1,42198
0,00793;1,42325
0,00794;1,42044
0,00794;1,42513
0,00795;1,42807
0,00796;1,42574
0,00797;1,43095
0,00798;1,43024
0,00799;1,43226
0,00799;1,43197
0,008;1,43502
0,00801;1,43549
0,00802;1,4338
0,00803;1,43876
0,00803;1,44226
0,00805;1,44276
0,00806;1,44665
0,00806;1,44825
0,00807;1,4462
0,00808;1,44747
0,00809;1,44869
0,00809;1,44898
0,0081;1,45191
0,00811;1,45254
0,00812;1,44558
0,00813;1,45428
0,00814;1,45637
0,00815;1,45473
0,00815;1,46126
0,00816;1,45943
0,00817;1,46211
0,00818;1,45706
0,00819;1,46503
0,00819;1,46753
0,0082;1,46997
0,00821;1,47097
0,00822;1,47038
0,00823;1,46544
0,00823;1,47401
0,00824;1,47445
0,00825;1,47617
0,00826;1,47781
0,00827;1,4796
0,00827;1,47912
0,00828;1,47696
0,00829;1,48294
0,0083;1,48735
0,00831;1,48757
0,00831;1,48703
0,00832;1,49075
0,00833;1,48421
0,00834;1,49236
0,00835;1,49376
0,00835;1,49496
0,00836;1,49672
0,00837;1,49946
0,00838;1,49658
0,00839;1,5031
0,0084;1,50483
0,00841;1,50443
0,00842;1,50693
0,00842;1,5081
0,00843;1,51017
0,00844;1,50769
0,00845;1,51202
0,00845;1,51345
0,00846;1,51742
0,00847;1,5153
0,00848;1,51795
0,00849;1,51999
0,0085;1,52251
0,00851;1,52618
0,00852;1,52648
0,00852;1,52832
0,00854;1,53029
0,00854;1,52837
0,00855;1,52927
0,00856;1,53205
0,00856;1,53331
0,00857;1,53363
0,00858;1,53666
0,00859;1,53834
0,0086;1,53692
0,00861;1,53896
0,00861;1,54079
0,00862;1,5431
0,00863;1,54497
0,00864;1,54605
0,00865;1,54688
0,00865;1,5515
0,00866;1,5502
0,00867;1,55262
0,00868;1,55285
0,00869;1,55451
0,00869;1,5558
0,0087;1,56122
0,00871;1,55877
0,00872;1,56
0,00873;1,56181
0,00873;1,56249
0,00874;1,56257
0,00875;1,56418
0,00876;1,56583
0,00877;1,5668
0,00878;1,56837
0,00879;1,56832
0,00879;1,57015
0,0088;1,57077
0,00881;1,57319
0,00882;1,57422
0,00883;1,57476
0,00883;1,57878
0,00884;1,57866
0,00885;1,58096
0,00886;1,58355
0,00887;1,58251
0,00888;1,58468
0,00889;1,58531
0,00889;1,58566
0,0089;1,58703
0,00891;1,58801
0,00892;1,58889
0,00893;1,58884
0,00893;1,59261
0,00894;1,59316
0,00895;1,59533
0,00896;1,59673
0,00897;1,59759
0,00898;1,59981
0,00899;1,60148
0,009;1,60361
0,00901;1,60499
0,00901;1,60497
0,00902;1,60676
0,00903;1,60691
0,00904;1,60769
0,00904;1,60963
0,00905;1,6089
0,00906;1,61087
0,00907;1,60997
0,00907;1,61257
0,00908;1,61484
0,00909;1,6157
0,0091;1,61791
0,00911;1,61854
0,00912;1,62037
0,00912;1,6229
0,00913;1,62214
0,00914;1,62247
0,00915;1,62319
0,00915;1,6268
0,00916;1,62594
0,00917;1,62892
0,00918;1,63026
0,00919;1,63109
0,0092;1,6327
0,00921;1,63633
0,00921;1,63447
0,00922;1,63536
0,00923;1,63786
0,00924;1,63849
0,00925;1,64081
0,00925;1,64196
0,00926;1,64172
0,00927;1,64581
0,00928;1,64515
0,00929;1,64764
0,0093;1,64788
0,0093;1,6493
0,00931;1,64999
0,00932;1,65247
0,00933;1,65528
0,00934;1,65362
0,00935;1,65737
0,00936;1,65665
0,00937;1,65954
0,00937;1,65969
0,00938;1,65836
0,00939;1,65946
0,0094;1,6619
0,00941;1,66268
0,00941;1,66619
0,00942;1,66547
0,00943;1,66747
0,00944;1,67037
0,00945;1,67198
0,00946;1,674
0,00947;1,67449
0,00947;1,67538
0,00948;1,67573
0,00949;1,67542
0,0095;1,67746
0,00951;1,67808
0,00951;1,67818
0,00952;1,67898
0,00953;1,68158
0,00954;1,68431
0,00955;1,68359
0,00956;1,68503
0,00956;1,68757
0,00957;1,68748
0,00958;1,68867
0,00958;1,69029
0,00959;1,69111
0,0096;1,69239
0,00961;1,69481
0,00962;1,69661
0,00962;1,69519
0,00963;1,69737
0,00964;1,70086
0,00965;1,70147
0,00966;1,70232
0,00967;1,70408
0,00968;1,70472
0,00968;1,70579
0,00969;1,70718
0,0097;1,70766
0,00971;1,7086
0,00972;1,70979
0,00972;1,7112
0,00973;1,71315
0,00974;1,71274
0,00975;1,71365
0,00976;1,71659
0,00976;1,71665
0,00977;1,71856
0,00978;1,72183
0,00979;1,72099
0,0098;1,72244
0,00981;1,72303
0,00982;1,72465
0,00983;1,72721
0,00983;1,72839
0,00984;1,72851
0,00985;1,72924
0,00986;1,73016
0,00987;1,7319
0,00988;1,73071
0,00988;1,73185
0,00989;1,73261
0,0099;1,73497
0,00991;1,73998
0,00992;1,73964
0,00993;1,74215
0,00994;1,74327
0,00995;1,74329
0,00995;1,74457
0,00996;1,74523
0,00997;1,74537
0,00997;1,74517
0,00998;1,74517
0,00999;1,74778
0,01;1,74859
0,01001;1,75024
0,01002;1,75062
0,01002;1,75294
0,01003;1,75608
0,01004;1,75368
0,01005;1,75584
0,01006;1,75753
0,01006;1,75815
0,01007;1,75978
0,01008;1,76131
0,01009;1,76178
0,0101;1,76392
0,0101;1,76655
0,01011;1,76662
0,01012;1,7673
0,01013;1,7688
0,01014;1,77106
0,01015;1,77066
0,01016;1,77394
0,01016;1,77423
0,01017;1,7749
0,01018;1,77705
0,01019;1,77717
0,0102;1,77715
0,0102;1,77934
0,01021;1,77847
0,01022;1,78135
0,01023;1,7845
0,01024;1,7866
0,01024;1,78782
0,01025;1,78795
0,01026;1,78953
0,01027;1,79042
0,01028;1,79345
0,01029;1,79268
0,01029;1,79402
0,0103;1,79542
0,01031;1,79659
0,01032;1,7969
0,01033;1,7991
0,01034;1,79995
0,01034;1,80259
0,01035;1,80329
0,01036;1,80397
0,01037;1,8056
0,01038;1,80676
0,01039;1,81042
0,0104;1,81063
0,01041;1,81395
0,01042;1,81414
0,01042;1,814
0,01043;1,8167
0,01044;1,81752
0,01045;1,81626
0,01045;1,8177
0,01046;1,81903
0,01047;1,81904
0,01048;1,8198
0,01049;1,82164
0,01049;1,82412
0,0105;1,82419
0,01051;1,82664
0,01052;1,82729
0,01053;1,8299
0,01053;1,83151
0,01054;1,83293
0,01055;1,83096
0,01056;1,83486
0,01056;1,83638
0,01057;1,83628
0,01058;1,83788
0,01059;1,8405
0,0106;1,84207
0,01061;1,84329
0,01062;1,84331
0,01063;1,84621
0,01063;1,84798
0,01064;1,84726
0,01065;1,84864
0,01066;1,84953
0,01067;1,85103
0,01067;1,85098
0,01068;1,85111
0,01069;1,85445
0,0107;1,85504
0,01071;1,85692
0,01071;1,85674
0,01072;1,85922
0,01073;1,86181
0,01074;1,86391
0,01075;1,86344
0,01076;1,86549
0,01077;1,86642
0,01077;1,8672
0,01078;1,86779
0,01079;1,86951
0,0108;1,87101
0,01081;1,87226
0,01081;1,87366
0,01082;1,87343
0,01083;1,87482
0,01084;1,87662
0,01085;1,87871
0,01086;1,88116
0,01087;1,88252
0,01088;1,8887
0,01089;1,89038
0,0109;1,88872
0,0109;1,88916
0,01091;1,88836
0,01092;1,88724
0,01092;1,8892
0,01093;1,89043
0,01094;1,89153
0,01095;1,8929
0,01096;1,89466
0,01096;1,89634
0,01097;1,89584
0,01098;1,9007
0,01099;1,89938
0,01099;1,89894
0,011;1,90194
0,01101;1,90399
0,01102;1,90494
0,01103;1,90471
0,01103;1,90647
0,01104;1,90957
0,01105;1,90985
0,01106;1,91364
0,01107;1,91349
0,01108;1,91311
0,01109;1,91596
0,01109;1,91623
0,0111;1,9169
0,01111;1,91833
0,01112;1,91837
0,01113;1,92112
0,01113;1,91912
0,01114;1,92081
0,01115;1,9226
0,01116;1,92482
0,01117;1,92412
0,01118;1,92566
0,01119;1,9275
0,01119;1,92981
0,0112;1,93005
0,01121;1,93301
0,01122;1,93354
0,01123;1,93447
0,01124;1,93453
0,01125;1,93525
0,01126;1,93776
0,01126;1,93624
0,01127;1,9393
0,01128;1,93953
0,01129;1,93986
0,01129;1,93993
0,0113;1,94165
0,01131;1,94429
0,01132;1,94632
0,01133;1,94685
0,01134;1,94972
0,01135;1,95171
0,01136;1,95267
0,01136;1,95274
0,01137;1,95156
0,01138;1,95194
0,01139;1,95287
0,0114;1,9551
0,0114;1,95601
0,01141;1,95652
0,01142;1,95827
0,01143;1,95878
0,01144;1,96352
0,01144;1,96049
0,01145;1,96297
0,01146;1,96288
0,01147;1,96399
0,01147;1,96314
0,01148;1,9671
0,01149;1,96831
0,0115;1,96966
0,01151;1,97199
0,01151;1,97256
