Deformación por compresión;Esfuerzo de compresión
(mm/mm);(MPa)
0,12709;4,1161
0,12715;4,12247
0,12719;4,11909
0,12723;4,11641
0,12727;4,11486
0,1273;4,11775
0,12735;4,11971
0,12739;4,12295
0,12743;4,12304
0,12747;4,12535
0,12752;4,12884
0,12756;4,12641
0,1276;4,12555
0,12765;4,13056
0,1277;4,13611
0,12774;4,12846
0,12777;4,12612
0,12781;4,1281
0,12785;4,13078
0,1279;4,13628
0,12794;4,13509
0,12798;4,1359
0,12802;4,13995
0,12807;4,13999
0,12811;4,14026
0,12815;4,14154
0,1282;4,14802
0,12825;4,14892
0,12829;4,13986
0,12833;4,14033
0,12837;4,14401
0,12841;4,14675
0,12845;4,14831
0,12849;4,14865
0,12852;4,14989
0,12857;4,15376
0,12862;4,157
0,12866;4,15378
0,12871;4,15747
0,12876;4,15944
0,12879;4,15453
0,12883;4,1525
0,12887;4,1546
0,12891;4,15896
0,12896;4,16085
0,129;4,16123
0,12904;4,16216
0,12908;4,16281
0,12913;4,16619
0,12917;4,16493
0,12921;4,16695
0,12926;4,17101
0,12931;4,17064
0,12934;4,16672
0,12938;4,16567
0,12942;4,16815
0,12947;4,17106
0,12951;4,17084
0,12955;4,17173
0,12959;4,17345
0,12964;4,17654
0,12968;4,17444
0,12971;4,17482
0,12976;4,17836
0,12981;4,18116
0,12985;4,17694
0,12989;4,17622
0,12993;4,17527
0,12997;4,17746
0,13001;4,1805
0,13005;4,18008
0,13009;4,17992
0,13014;4,18354
0,13018;4,18655
0,13023;4,18369
0,13027;4,18541
0,13032;4,18972
0,13036;4,1866
0,1304;4,18506
0,13044;4,18558
0,13048;4,18596
0,13052;4,18781
0,13057;4,18935
0,1306;4,18878
0,13065;4,19057
0,13069;4,19172
0,13074;4,19145
0,13078;4,19291
0,13082;4,19554
0,13087;4,19753
0,13091;4,19471
0,13095;4,19303
0,13099;4,19206
0,13103;4,19578
0,13107;4,19871
0,13111;4,19924
0,13115;4,19848
0,1312;4,20037
0,13124;4,20022
0,13128;4,19989
0,13132;4,20254
0,13137;4,20552
0,13142;4,20754
0,13146;4,20064
0,1315;4,20094
0,13154;4,20124
0,13158;4,20509
0,13162;4,20657
0,13166;4,20664
0,13171;4,2081
0,13175;4,2102
0,1318;4,2106
0,13184;4,20714
0,13189;4,21147
0,13193;4,21049
0,13197;4,20481
0,132;4,20451
0,13204;4,20684
0,13209;4,21017
0,13213;4,2133
0,13217;4,21283
0,13221;4,21156
0,13225;4,21194
0,1323;4,21496
0,13234;4,21575
0,13238;4,21409
0,13244;4,22048
0,13248;4,21641
0,13251;4,21153
0,13255;4,21206
0,13259;4,21353
0,13264;4,21784
0,13268;4,21858
0,13272;4,21736
0,13276;4,22016
0,13281;4,22157
0,13285;4,22139
0,13289;4,22073
0,13294;4,22292
0,13299;4,2272
0,13303;4,21981
0,13307;4,2183
0,13311;4,22025
0,13315;4,22085
0,13319;4,22613
0,13323;4,22471
0,13327;4,22456
0,13331;4,22747
0,13336;4,22999
0,1334;4,22706
0,13344;4,22805
0,13349;4,23167
0,13354;4,23159
0,13357;4,22669
0,13361;4,22567
0,13365;4,22761
0,13369;4,22932
0,13374;4,23255
0,13378;4,23024
0,13382;4,23227
0,13387;4,23379
0,13391;4,23457
0,13395;4,23181
0,134;4,23487
0,13404;4,23828
0,13408;4,23437
0,13412;4,23076
0,13416;4,23373
0,1342;4,23472
0,13425;4,23681
0,13429;4,2382
0,13433;4,23579
0,13437;4,2371
0,13442;4,23937
0,13446;4,23761
0,1345;4,24134
0,13455;4,24505
0,1346;4,24446
0,13464;4,23677
0,13467;4,23622
0,13471;4,23698
0,13475;4,24097
0,13479;4,2442
0,13483;4,24394
0,13488;4,24385
0,13492;4,24725
0,13497;4,24484
0,13501;4,24351
0,13505;4,24463
0,1351;4,24874
0,13514;4,24373
0,13518;4,24347
0,13522;4,24349
0,13526;4,24235
0,1353;4,24494
0,13534;4,2472
0,13538;4,24886
0,13543;4,25113
0,13548;4,2505
0,13552;4,24799
0,13556;4,24918
0,13561;4,25342
0,13565;4,25236
0,13569;4,2476
0,13573;4,24595
0,13577;4,24895
0,13581;4,25038
0,13585;4,25424
0,13589;4,25391
0,13593;4,25164
0,13598;4,25556
0,13602;4,25619
0,13606;4,25347
0,13611;4,25351
0,13616;4,2568
0,1362;4,25627
0,13624;4,25301
0,13628;4,25183
0,13632;4,25415
0,13636;4,25697
0,1364;4,2572
0,13644;4,25777
0,13649;4,25883
0,13653;4,25916
0,13657;4,25874
0,13662;4,25698
0,13667;4,26315
0,13671;4,26134
0,13675;4,25569
0,13679;4,25211
0,13683;4,25568
0,13687;4,2587
0,13691;4,26273
0,13695;4,26159
0,13699;4,26114
0,13704;4,26362
0,13708;4,26359
0,13712;4,26208
0,13717;4,26232
0,13722;4,2672
0,13726;4,26732
0,1373;4,26113
0,13734;4,26077
0,13738;4,26275
0,13742;4,26596
0,13746;4,26604
0,1375;4,26488
0,13754;4,26767
0,13759;4,27208
0,13763;4,27219
0,13767;4,26919
0,13772;4,27337
0,13777;4,27538
0,13781;4,26999
0,13785;4,26701
0,13789;4,26893
0,13793;4,27109
0,13797;4,27646
0,13802;4,27384
0,13805;4,27262
0,13809;4,2758
0,13814;4,27865
0,13818;4,27869
0,13823;4,28383
0,13827;4,28489
0,13832;4,27953
0,13836;4,27726
0,1384;4,27542
0,13844;4,27831
0,13848;4,28101
0,13852;4,2826
0,13856;4,28294
0,1386;4,28451
0,13865;4,28729
0,13869;4,28668
0,13873;4,28423
0,13878;4,29103
0,13883;4,29182
0,13887;4,28649
0,13891;4,28263
0,13895;4,28518
0,13899;4,28935
0,13903;4,29062
0,13907;4,28924
0,13911;4,29004
0,13916;4,29347
0,1392;4,29201
0,13924;4,29074
0,13928;4,29525
0,13933;4,2997
0,13938;4,2998
0,13942;4,29276
0,13946;4,29047
0,1395;4,29206
0,13954;4,29532
0,13958;4,29664
0,13962;4,29671
0,13966;4,29693
0,1397;4,30092
0,13974;4,30083
0,13979;4,29912
0,13984;4,30212
0,13989;4,30549
0,13993;4,3
0,13996;4,2966
0,14;4,29913
0,14005;4,30225
0,14009;4,30458
0,14013;4,30282
0,14017;4,30352
0,14021;4,30568
0,14025;4,30565
0,14029;4,30423
0,14034;4,30734
0,14039;4,30978
0,14044;4,3078
0,14047;4,30351
0,14051;4,30266
0,14055;4,30379
0,14059;4,30648
0,14064;4,30912
0,14068;4,30941
0,14072;4,3077
0,14076;4,31354
0,1408;4,3105
0,14084;4,30727
0,14089;4,31252
0,14094;4,31441
0,14098;4,3114
0,14102;4,30887
0,14106;4,31
0,14111;4,31016
0,14115;4,31201
0,14119;4,31168
0,14122;4,31227
0,14127;4,31443
0,14131;4,31656
0,14136;4,3149
0,1414;4,31536
0,14145;4,31988
0,14149;4,31549
0,14153;4,31262
0,14157;4,31418
0,14162;4,31525
0,14165;4,31663
0,1417;4,31932
0,14173;4,31789
0,14178;4,31768
0,14182;4,32237
0,14186;4,32124
0,14191;4,32169
0,14195;4,32264
0,142;4,32528
0,14204;4,32128
0,14208;4,31893
0,14212;4,32012
0,14216;4,32104
0,1422;4,32381
0,14224;4,32476
0,14228;4,32186
0,14233;4,32619
0,14237;4,32613
0,14241;4,32588
0,14246;4,32757
0,1425;4,331
0,14255;4,32882
0,14259;4,32409
0,14263;4,32237
0,14267;4,32366
0,14271;4,32718
0,14275;4,32896
0,14279;4,32795
0,14284;4,32837
0,14288;4,33076
0,14292;4,3303
0,14297;4,33033
0,14301;4,33334
0,14306;4,33693
0,1431;4,32981
0,14314;4,33
0,14318;4,3296
0,14322;4,33153
0,14326;4,33457
0,1433;4,33349
0,14334;4,33312
0,14339;4,33379
0,14343;4,3373
0,14347;4,33321
0,14352;4,3327
0,14356;4,33866
0,14361;4,33751
0,14365;4,33111
0,14369;4,33166
0,14373;4,33239
0,14377;4,33658
0,14381;4,33788
0,14385;4,33449
0,14389;4,33513
0,14394;4,33771
0,14398;4,33653
0,14402;4,33573
0,14407;4,33709
0,14412;4,34125
0,14416;4,33532
0,1442;4,33184
0,14424;4,33298
0,14427;4,33324
0,14432;4,33784
0,14436;4,33615
0,1444;4,33688
0,14444;4,33631
0,14449;4,33521
0,14453;4,33454
0,14457;4,33429
0,14462;4,33561
0,14467;4,33655
0,14471;4,33022
0,14475;4,33146
0,14478;4,33233
0,14482;4,33549
0,14487;4,33876
0,14491;4,33774
0,14495;4,33772
0,145;4,3408
0,14504;4,33886
0,14508;4,3376
0,14513;4,34122
0,14518;4,34174
0,14522;4,33686
0,14525;4,33632
0,14529;4,33707
0,14533;4,34057
0,14538;4,34298
0,14542;4,34327
0,14546;4,34267
0,1455;4,34534
0,14555;4,34766
0,14559;4,34482
0,14563;4,34512
0,14568;4,34881
0,14573;4,34927
0,14577;4,3434
0,1458;4,34345
0,14584;4,34356
0,14588;4,34693
0,14592;4,34972
0,14597;4,35285
0,14601;4,35291
0,14605;4,35445
0,1461;4,35337
0,14614;4,35153
0,14619;4,3534
0,14624;4,35843
0,14628;4,35395
0,14632;4,35048
0,14636;4,35361
0,14639;4,35217
0,14643;4,35659
0,14647;4,3593
0,14652;4,35867
0,14656;4,36056
0,14661;4,3637
0,14665;4,36107
0,14669;4,36094
0,14674;4,36406
0,14678;4,36592
0,14682;4,36105
0,14686;4,35918
0,1469;4,36198
0,14694;4,36484
0,14698;4,36683
0,14702;4,36561
0,14706;4,3641
0,14711;4,37086
0,14716;4,37192
0,1472;4,36768
0,14724;4,36831
0,14729;4,37344
0,14733;4,3721
0,14737;4,36607
0,14741;4,36701
0,14745;4,37097
0,14749;4,37217
0,14754;4,37373
0,14758;4,37152
0,14762;4,37523
0,14766;4,37769
0,1477;4,37531
0,14775;4,37643
0,14779;4,38018
0,14784;4,38154
0,14788;4,37518
0,14792;4,37444
0,14796;4,37524
0,148;4,37748
0,14804;4,38127
0,14808;4,38094
0,14812;4,38251
0,14817;4,38335
0,14821;4,38508
0,14825;4,3818
0,1483;4,38483
0,14835;4,38935
0,14839;4,38878
0,14843;4,38225
0,14847;4,38196
0,14851;4,38544
0,14855;4,38509
0,14859;4,38643
0,14863;4,3859
0,14867;4,38714
0,14872;4,39186
0,14876;4,39081
0,1488;4,38965
0,14885;4,39418
0,1489;4,39471
0,14895;4,3905
0,14898;4,38709
0,14902;4,38789
0,14906;4,39211
0,1491;4,39297
0,14914;4,39251
0,14918;4,39207
0,14922;4,39443
0,14927;4,39583
0,14931;4,39628
0,14936;4,39951
0,14941;4,40007
0,14945;4,39762
0,14949;4,39397
0,14953;4,39227
0,14957;4,39397
0,14961;4,39794
0,14965;4,40487
0,14969;4,40063
0,14973;4,39925
0,14978;4,40202
0,14982;4,39936
0,14986;4,39729
0,14991;4,40527
0,14996;4,40751
0,15;4,39913
0,15004;4,39478
0,15008;4,39773
0,15012;4,40198
0,15016;4,40322
0,1502;4,40281
0,15024;4,40543
0,15028;4,4064
0,15033;4,4069
0,15037;4,40803
0,15041;4,40747
0,15046;4,41187
0,15051;4,41101
0,15055;4,40434
0,15059;4,40415
0,15063;4,40655
0,15067;4,40945
0,15071;4,41017
0,15075;4,40959
0,15079;4,40954
0,15083;4,41475
0,15088;4,4156
0,15092;4,41464
0,15097;4,41655
0,15102;4,42021
0,15106;4,41309
0,1511;4,40919
0,15113;4,41058
0,15118;4,41454
0,15122;4,41658
0,15126;4,41575
0,1513;4,41676
0,15134;4,41717
0,15139;4,41953
0,15143;4,41665
0,15147;4,41984
0,15152;4,42408
0,15157;4,42344
0,15161;4,41769
0,15164;4,41782
0,15168;4,41854
0,15172;4,42106
0,15177;4,42119
0,15181;4,4223
0,15185;4,42063
0,15189;4,42677
0,15194;4,425
0,15198;4,42119
0,15202;4,42616
0,15207;4,42914
0,15212;4,42601
0,15216;4,42201
0,15219;4,42205
0,15223;4,42453
0,15228;4,42581
0,15232;4,426
0,15236;4,42467
0,1524;4,43186
0,15245;4,43147
0,15249;4,42947
0,15253;4,42932
0,15258;4,43411
0,15262;4,42947
0,15266;4,4249
0,1527;4,42986
0,15274;4,42959
0,15278;4,43052
0,15283;4,43262
0,15286;4,4305
0,15291;4,43301
0,15295;4,43594
0,15299;4,43501
0,15304;4,43367
0,15308;4,4333
0,15313;4,43074
0,15317;4,42914
0,15321;4,42604
0,15325;4,42607
0,15329;4,4289
0,15333;4,43304
0,15338;4,43312
0,15342;4,43268
0,15346;4,43622
0,1535;4,43445
0,15354;4,43179
0,15359;4,43406
0,15364;4,43802
0,15368;4,43913
0,15372;4,43361
0,15376;4,43296
0,1538;4,43173
0,15384;4,43438
0,15388;4,43604
0,15392;4,43735
0,15396;4,43783
0,15401;4,44065
0,15405;4,44029
0,1541;4,43977
0,15414;4,44174
0,15419;4,44442
0,15423;4,43948
0,15427;4,43794
0,1543;4,43911
0,15435;4,44034
0,15439;4,44408
0,15443;4,44419
0,15447;4,44352
0,15451;4,44365
0,15456;4,44852
0,1546;4,44551
0,15464;4,4457
0,1547;4,45091
0,15474;4,44801
0,15478;4,44225
0,15482;4,44508
0,15486;4,44655
0,1549;4,4496
0,15495;4,45061
0,15498;4,44931
0,15502;4,44894
0,15507;4,45124
0,15511;4,45274
0,15515;4,45254
0,1552;4,45521
0,15525;4,45888
0,15529;4,45053
0,15533;4,44827
0,15537;4,45252
0,1554;4,45562
0,15545;4,45874
0,15549;4,45616
0,15553;4,45609
0,15557;4,45709
0,15562;4,46014
0,15566;4,45888
0,1557;4,46094
0,15575;4,46373
0,1558;4,46674
0,15584;4,45819
0,15588;4,45715
0,15592;4,45897
0,15596;4,46235
0,156;4,46503
0,15604;4,46185
0,15608;4,46415
0,15613;4,46785
0,15617;4,46881
0,15621;4,46722
0,15626;4,47015
0,15631;4,47182
0,15635;4,46564
0,15638;4,468
0,15642;4,4702
0,15646;4,47159
0,15651;4,47389
0,15655;4,47334
0,15659;4,47204
0,15663;4,47364
0,15667;4,4794
0,15672;4,47677
0,15676;4,47925
0,15681;4,48101
0,15686;4,48271
0,1569;4,47584
0,15693;4,47506
0,15697;4,47655
0,15701;4,47869
0,15706;4,48204
0,1571;4,48303
0,15714;4,48306
0,15719;4,48522
0,15723;4,48593
0,15727;4,48287
0,15732;4,48483
0,15737;4,48871
0,15741;4,48456
0,15745;4,48235
0,15748;4,48453
0,15752;4,48156
0,15756;4,48624
0,15761;4,49
0,15765;4,49013
0,15769;4,49186
0,15774;4,49476
0,15778;4,48947
0,15782;4,49307
0,15787;4,49611
0,15792;4,49534
0,15795;4,4913
0,15799;4,49056
0,15803;4,49228
0,15807;4,49491
0,15812;4,49553
0,15816;4,49607
0,15819;4,49749
0,15824;4,50116
0,15829;4,50277
0,15833;4,49861
0,15837;4,50129
0,15842;4,50554
0,15846;4,50339
0,1585;4,49893
0,15854;4,49786
0,15858;4,5025
0,15863;4,50494
0,15867;4,50571
0,1587;4,50506
0,15875;4,50641
0,15879;4,51087
0,15884;4,50971
0,15888;4,51117
0,15893;4,51632
0,15898;4,51498
0,15901;4,50864
0,15905;4,50677
0,15909;4,50686
0,15913;4,51053
0,15917;4,51517
0,15921;4,51629
0,15925;4,516
0,1593;4,51932
0,15935;4,51855
0,15939;4,51655
0,15943;4,51796
0,15948;4,52286
0,15952;4,52223
0,15956;4,51772
0,1596;4,51714
0,15964;4,51865
0,15969;4,52117
0,15973;4,52204
0,15976;4,52175
0,1598;4,52352
0,15985;4,52491
0,15989;4,527
0,15993;4,52508
0,15998;4,52929
0,16003;4,53361
0,16007;4,52588
0,16011;4,5213
0,16015;4,52363
0,16019;4,52693
0,16023;4,52931
0,16027;4,5307
0,16031;4,52951
0,16035;4,5312
0,1604;4,53436
0,16044;4,53382
0,16049;4,53513
0,16054;4,53852
0,16058;4,53491
0,16062;4,53133
0,16066;4,52995
0,1607;4,53207
0,16074;4,53378
0,16078;4,53619
0,16082;4,53632
0,16086;4,53764
0,16091;4,54088
0,16095;4,53946
0,16099;4,53876
0,16104;4,54253
0,16109;4,54583
0,16113;4,53699
0,16117;4,53528
0,16121;4,5394
0,16125;4,54
0,16129;4,5436
0,16133;4,5434
0,16137;4,54572
0,16141;4,54542
0,16146;4,54759
0,1615;4,54404
0,16154;4,54896
0,16159;4,55195
0,16164;4,55148
0,16168;4,54453
0,16172;4,54489
0,16176;4,54686
0,1618;4,5481
0,16184;4,54975
0,16188;4,54902
0,16192;4,54963
0,16197;4,55434
0,16201;4,55274
0,16205;4,55263
0,1621;4,55692
0,16215;4,5565
0,16219;4,55177
0,16223;4,54641
0,16227;4,55031
0,16231;4,5523
0,16235;4,55654
0,16239;4,55549
0,16243;4,55659
0,16247;4,55916
0,16252;4,56005
0,16256;4,558
0,1626;4,56116
0,16265;4,56456
0,1627;4,56197
0,16274;4,55651
0,16277;4,55626
0,16282;4,55807
0,16286;4,55932
0,1629;4,56179
0,16294;4,56268
0,16298;4,56413
0,16303;4,566
0,16307;4,5657
0,16311;4,56288
0,16315;4,56678
0,1632;4,57129
0,16325;4,56421
0,16329;4,56285
0,16333;4,563
0,16337;4,56414
0,16341;4,56825
0,16345;4,56667
0,16349;4,56629
0,16353;4,56894
0,16358;4,57297
0,16362;4,56988
0,16366;4,57
0,16371;4,5756
0,16375;4,57064
0,16379;4,56839
0,16383;4,56999
0,16387;4,57011
0,16392;4,57074
0,16396;4,57315
0,16399;4,57086
0,16404;4,57421
0,16408;4,57694
0,16413;4,57609
0,16417;4,57582
0,16421;4,57694
0,16426;4,578
0,1643;4,57516
0,16434;4,573
0,16438;4,57299
0,16442;4,57415
0,16447;4,57814
0,16451;4,57748
0,16455;4,57699
0,16459;4,5777
0,16464;4,57801
0,16467;4,57727
0,16472;4,57923
0,16477;4,58258
0,16481;4,58288
0,16485;4,5772
0,16489;4,57745
0,16493;4,57889
0,16497;4,57997
0,16501;4,58595
0,16505;4,58291
0,1651;4,58437
0,16514;4,58621
0,16519;4,58601
0,16523;4,58456
0,16527;4,58525
0,16532;4,5877
0,16536;4,58474
0,1654;4,58459
0,16544;4,58606
0,16548;4,58647
0,16552;4,59133
0,16556;4,59028
0,1656;4,5902
0,16565;4,59095
0,16569;4,59376
0,16573;4,59456
0,16578;4,5924
0,16583;4,5991
0,16587;4,59791
0,16591;4,591
0,16595;4,59135
0,16599;4,59194
0,16603;4,59717
0,16607;4,59942
0,16611;4,59788
0,16615;4,59676
0,1662;4,60069
0,16624;4,60209
0,16628;4,60054
0,16633;4,60337
0,16638;4,60667
0,16642;4,6044
0,16646;4,59741
0,1665;4,59959
0,16654;4,60028
0,16658;4,607
0,16662;4,60715
0,16666;4,60446
0,1667;4,60645
0,16675;4,60807
0,16679;4,60859
0,16683;4,61
0,16688;4,61257
0,16693;4,61631
0,16697;4,60984
0,16701;4,60588
0,16705;4,60817
0,16709;4,60993
0,16713;4,61515
0,16717;4,61559
0,16721;4,61377
0,16726;4,6169
0,1673;4,61884
0,16734;4,6163
0,16739;4,6187
0,16743;4,62242
0,16748;4,61587
0,16752;4,61543
0,16755;4,61661
0,16759;4,61931
0,16764;4,62127
0,16768;4,62408
0,16772;4,62039
0,16776;4,62272
0,16781;4,6253
0,16785;4,62627
0,16789;4,62365
0,16794;4,62746
0,16799;4,63045
0,16803;4,62453
0,16807;4,62288
0,16811;4,62248
0,16815;4,62558
0,16819;4,63023
0,16823;4,63069
0,16827;4,6309
0,16832;4,63306
0,16836;4,63277
0,1684;4,63278
0,16844;4,63416
0,16849;4,63791
0,16854;4,63565
0,16858;4,63165
0,16862;4,63364
0,16866;4,63291
0,1687;4,63492
0,16873;4,63811
0,16878;4,63902
0,16882;4,63933
0,16887;4,64335
0,16891;4,64141
0,16895;4,64154
0,169;4,6442
0,16905;4,64509
0,16909;4,64129
0,16912;4,6379
0,16916;4,64109
0,16921;4,64248
0,16925;4,64413
0,16929;4,64604
0,16933;4,64497
0,16937;4,64839
0,16942;4,65063
0,16946;4,6463
0,1695;4,64747
0,16955;4,64889
0,1696;4,65024
0,16964;4,64451
0,16967;4,64216
0,16972;4,6452
0,16975;4,64708
0,1698;4,6464
0,16983;4,6471
0,16988;4,64686
0,16992;4,65118
0,16996;4,65064
0,17001;4,65087
0,17006;4,65291
0,17011;4,65521
0,17014;4,64866
0,17018;4,6465
0,17022;4,64528
0,17026;4,64677
0,1703;4,65447
0,17034;4,65547
0,17038;4,65228
0,17043;4,65743
0,17048;4,65759
0,17052;4,65343
0,17056;4,65459
0,17061;4,65844
0,17066;4,65897
0,1707;4,65381
0,17073;4,64975
0,17078;4,65436
0,17081;4,65553
0,17086;4,658
0,1709;4,65721
0,17094;4,65686
0,17098;4,66079
0,17102;4,66274
0,17106;4,66224
0,17111;4,66165
0,17116;4,66571
0,1712;4,65876
0,17124;4,65574
0,17128;4,65715
0,17132;4,65802
0,17136;4,66302
0,1714;4,66136
0,17144;4,66076
0,17149;4,66157
0,17153;4,66506
0,17157;4,66576
0,17162;4,66719
0,17167;4,67126
0,17172;4,66704
0,17176;4,66244
0,17179;4,65904
0,17183;4,66044
0,17187;4,66374
0,17191;4,66765
0,17195;4,66757
0,172;4,66915
0,17204;4,67248
0,17208;4,66856
0,17212;4,66697
0,17217;4,67232
0,17222;4,67636
0,17226;4,66936
0,1723;4,66607
0,17234;4,66624
0,17238;4,67224
0,17242;4,67372
0,17246;4,67298
0,1725;4,67289
0,17255;4,67569
0,17259;4,67574
0,17263;4,67602
0,17267;4,67675
0,17272;4,68121
0,17277;4,68082
0,17281;4,67423
0,17285;4,67177
0,17289;4,6738
0,17293;4,67348
0,17297;4,676
0,17301;4,67675
0,17305;4,67552
0,1731;4,68004
0,17314;4,68072
0,17318;4,67978
0,17323;4,68201
0,17328;4,68641
0,17332;4,68035
0,17336;4,67577
0,1734;4,67501
0,17344;4,67915
0,17348;4,6804
0,17352;4,68254
0,17356;4,68314
0,1736;4,68361
0,17365;4,68429
0,17369;4,68263
0,17373;4,68356
0,17378;4,68825
0,17383;4,6912
0,17387;4,68287
0,17391;4,68105
0,17395;4,68116
0,17399;4,68328
0,17403;4,6862
0,17407;4,68708
0,17411;4,68536
0,17416;4,69118
0,1742;4,68904
0,17424;4,68585
0,17429;4,68968
0,17434;4,6942
0,17438;4,69092
0,17442;4,68708
0,17446;4,68506
0,1745;4,68896
0,17454;4,69002
0,17458;4,69053
0,17462;4,68842
0,17466;4,69331
0,17471;4,69646
0,17475;4,69136
0,17479;4,693
0,17484;4,6957
0,17488;4,69326
0,17492;4,68918
0,17496;4,69062
0,175;4,69121
0,17505;4,69196
0,17509;4,69428
0,17513;4,69085
0,17517;4,69747
0,17521;4,69813
0,17526;4,69691
0,1753;4,69421
0,17535;4,69851
0,17539;4,70039
0,17544;4,697
0,17548;4,69342
0,17552;4,69191
0,17555;4,69568
0,1756;4,69775
0,17564;4,69787
0,17568;4,69583
0,17572;4,69613
0,17576;4,69974
0,1758;4,6991
0,17585;4,70075
0,1759;4,70585
0,17594;4,70458
0,17598;4,69529
0,17602;4,69431
0,17606;4,69672
0,1761;4,6991
0,17614;4,70078
0,17618;4,69923
0,17623;4,70127
0,17627;4,70634
0,17632;4,70377
0,17636;4,70197
0,1764;4,70351
0,17645;4,7077
0,17649;4,70001
0,17653;4,696
0,17657;4,70192
0,17661;4,70129
0,17665;4,70344
0,1767;4,70282
0,17674;4,70125
0,17678;4,70574
0,17682;4,70602
0,17687;4,70638
0,17691;4,70489
0,17696;4,71072
0,177;4,70898
0,17704;4,70172
0,17708;4,7033
0,17712;4,70486
0,17716;4,70674
0,1772;4,71021
0,17724;4,70635
0,17728;4,70753
0,17733;4,71075
0,17737;4,70961
0,17741;4,70772
0,17746;4,71028
0,17751;4,71424
0,17755;4,70896
0,17759;4,70418
0,17763;4,70725
0,17767;4,70636
0,17771;4,71187
0,17775;4,71307
0,1778;4,71287
0,17784;4,71211
0,17788;4,71425
0,17792;4,71086
0,17797;4,71275
0,17801;4,71588
0,17806;4,71798
0,1781;4,71198
0,17814;4,70899
0,17818;4,71094
0,17822;4,71562
0,17826;4,71955
0,1783;4,71726
0,17834;4,71371
0,17839;4,71907
0,17843;4,72266
0,17847;4,71844
0,17852;4,72043
0,17857;4,72504
0,17861;4,7198
0,17865;4,71836
0,17869;4,7174
0,17872;4,72166
0,17877;4,72183
0,17881;4,72336
0,17885;4,72238
0,17889;4,72256
0,17894;4,72737
0,17898;4,72395
0,17903;4,72326
0,17907;4,72629
0,17912;4,73133
0,17916;4,72309
0,1792;4,72009
0,17924;4,7242
0,17928;4,72376
0,17932;4,73018
0,17936;4,73072
0,1794;4,73073
0,17944;4,73096
0,17949;4,73435
0,17953;4,73078
0,17957;4,72981
0,17962;4,73713
0,17967;4,73562
0,17971;4,72851
0,17975;4,72954
0,17978;4,72877
0,17982;4,72991
0,17987;4,73298
0,17991;4,73478
0,17995;4,73542
0,18;4,73845
0,18004;4,73663
0,18009;4,73564
0,18013;4,73861
0,18018;4,73979
0,18022;4,73531
0,18026;4,732
0,18029;4,73374
0,18034;4,73444
0,18038;4,73651
0,18042;4,73833
0,18046;4,73649
0,1805;4,73825
0,18055;4,74432
0,18059;4,74238
0,18063;4,73944
0,18068;4,74457
0,18073;4,74498
0,18077;4,74042
0,1808;4,73794
0,18084;4,73885
0,18088;4,74005
0,18093;4,7418
0,18097;4,74313
0,18101;4,7457
0,18105;4,74643
0,1811;4,74732
0,18114;4,74706
0,18118;4,74952
0,18124;4,75331
0,18128;4,74875
0,18132;4,74444
0,18135;4,74399
0,18139;4,74386
0,18143;4,74969
0,18148;4,7517
0,18152;4,75204
0,18156;4,75207
0,18161;4,75619
0,18165;4,75243
0,18169;4,75204
0,18174;4,75794
0,18179;4,75884
0,18183;4,75469
0,18186;4,75111
0,1819;4,75669
0,18195;4,75754
0,18199;4,76065
0,18203;4,75757
0,18206;4,7573
0,18211;4,76244
0,18215;4,76451
0,1822;4,76105
0,18224;4,76426
0,18229;4,76706
0,18234;4,76609
0,18237;4,76012
0,18241;4,75925
0,18245;4,76173
0,1825;4,76564
0,18254;4,76716
0,18258;4,76469
0,18261;4,76636
0,18266;4,77087
0,18271;4,76956
0,18275;4,76854
0,1828;4,77331
0,18285;4,77362
0,18289;4,76817
0,18292;4,76699
0,18296;4,76496
0,183;4,76975
0,18304;4,77113
0,18308;4,77425
0,18312;4,77365
0,18317;4,7764
0,18321;4,77543
0,18325;4,77295
0,1833;4,77705
0,18335;4,78326
0,18339;4,77761
0,18343;4,77131
0,18347;4,77065
0,18351;4,7733
0,18355;4,77634
0,18359;4,77808
0,18363;4,77692
0,18367;4,78
0,18372;4,7833
0,18376;4,78146
0,1838;4,78158
0,18385;4,78606
0,18391;4,78697
0,18394;4,78174
0,18398;4,77764
0,18402;4,78095
0,18406;4,78041
0,18411;4,78516
0,18414;4,78271
0,18418;4,78194
0,18422;4,78652
0,18427;4,78877
0,18431;4,78564
0,18436;4,78942
0,18441;4,79317
0,18445;4,78878
0,18449;4,78386
0,18453;4,78516
0,18457;4,78633
0,18461;4,78871
0,18465;4,7905
0,18469;4,78971
0,18473;4,79132
0,18478;4,79474
0,18482;4,79322
0,18486;4,79102
0,18491;4,79561
0,18496;4,7991
0,185;4,7926
0,18504;4,78913
0,18508;4,79148
0,18512;4,79439
0,18516;4,79683
0,1852;4,79546
0,18524;4,79396
0,18529;4,80032
0,18533;4,79851
0,18537;4,79349
0,18541;4,79616
0,18546;4,80197
0,18551;4,80353
0,18555;4,79742
0,18559;4,79685
0,18563;4,79679
0,18567;4,79914
0,18571;4,80105
0,18575;4,79851
0,18579;4,79959
0,18584;4,80325
0,18588;4,80386
0,18592;4,80075
0,18597;4,80622
0,18602;4,80524
0,18605;4,8017
0,18609;4,80217
0,18614;4,80525
0,18618;4,80401
0,18622;4,80528
0,18626;4,8043
0,1863;4,80367
0,18635;4,80838
