Deformación por compresión;Esfuerzo de compresión
(mm/mm);(MPa)
0,13353;3,79719
0,13357;3,78987
0,1336;3,79208
0,13364;3,79416
0,13368;3,79798
0,13372;3,80113
0,13377;3,80316
0,1338;3,80118
0,13384;3,80535
0,13389;3,80853
0,13393;3,80746
0,13397;3,80949
0,13402;3,8151
0,13406;3,8156
0,1341;3,81328
0,13414;3,81195
0,13417;3,81459
0,13421;3,81705
0,13426;3,82204
0,1343;3,82169
0,13434;3,82101
0,13438;3,82238
0,13442;3,82375
0,13446;3,82403
0,1345;3,83036
0,13455;3,83501
0,13459;3,83338
0,13463;3,82847
0,13467;3,83127
0,1347;3,83541
0,13474;3,83969
0,13479;3,84107
0,13482;3,84142
0,13487;3,8454
0,13491;3,84924
0,13495;3,84929
0,13499;3,84858
0,13504;3,85441
0,13508;3,85385
0,13512;3,85262
0,13516;3,85454
0,1352;3,85692
0,13523;3,86043
0,13528;3,86385
0,13532;3,86043
0,13536;3,86543
0,1354;3,86698
0,13544;3,8696
0,13548;3,86961
0,13553;3,87308
0,13558;3,87866
0,13562;3,87463
0,13565;3,87221
0,13569;3,87381
0,13572;3,87929
0,13577;3,88302
0,13581;3,88646
0,13585;3,88756
0,13589;3,88828
0,13593;3,89158
0,13597;3,89071
0,13601;3,89362
0,13606;3,89653
0,13611;3,89808
0,13614;3,89213
0,13618;3,89697
0,13622;3,89801
0,13625;3,8995
0,1363;3,90476
0,13634;3,90465
0,13638;3,90707
0,13642;3,91139
0,13646;3,9102
0,13651;3,91038
0,13655;3,91365
0,1366;3,9179
0,13664;3,91546
0,13667;3,91223
0,13671;3,91618
0,13675;3,91701
0,13679;3,92032
0,13683;3,92385
0,13686;3,92286
0,13691;3,92905
0,13696;3,93284
0,137;3,93152
0,13703;3,9305
0,13708;3,93383
0,13713;3,93617
0,13716;3,93223
0,1372;3,93313
0,13724;3,9351
0,13728;3,9372
0,13732;3,94074
0,13736;3,94135
0,1374;3,94313
0,13744;3,94777
0,13748;3,9489
0,13752;3,95053
0,13757;3,952
0,13762;3,95771
0,13766;3,95357
0,1377;3,95265
0,13773;3,95148
0,13777;3,95308
0,13781;3,95816
0,13785;3,96438
0,13789;3,96336
0,13793;3,96776
0,13798;3,97006
0,13802;3,96845
0,13806;3,96828
0,1381;3,9746
0,13815;3,97914
0,13819;3,97265
0,13823;3,97335
0,13826;3,9766
0,1383;3,97841
0,13834;3,979
0,13838;3,98271
0,13842;3,98315
0,13846;3,98716
0,1385;3,99023
0,13855;3,98951
0,13859;3,99175
0,13864;3,99719
0,13868;3,99571
0,13872;3,99003
0,13876;3,99407
0,13879;3,9938
0,13884;3,99972
0,13888;4,0004
0,13891;4,00023
0,13895;4,00236
0,13899;4,00987
0,13904;4,00869
0,13908;4,00811
0,13913;4,01407
0,13917;4,01621
0,13921;4,01321
0,13925;4,01105
0,13928;4,01331
0,13932;4,01732
0,13936;4,02082
0,1394;4,02028
0,13944;4,02252
0,13949;4,02502
0,13953;4,02678
0,13956;4,02213
0,13961;4,02929
0,13966;4,03789
0,1397;4,03495
0,13974;4,02788
0,13978;4,03125
0,13981;4,03426
0,13986;4,03966
0,1399;4,04026
0,13993;4,03917
0,13998;4,04528
0,14002;4,0448
0,14006;4,04655
0,1401;4,04575
0,14015;4,05422
0,1402;4,05668
0,14023;4,05018
0,14027;4,04881
0,14031;4,05557
0,14035;4,05697
0,14039;4,06017
0,14043;4,05829
0,14046;4,05897
0,1405;4,06279
0,14055;4,06791
0,14059;4,06777
0,14063;4,06932
0,14068;4,07396
0,14072;4,07337
0,14076;4,06902
0,1408;4,07048
0,14084;4,07087
0,14088;4,07662
0,14092;4,07756
0,14096;4,08003
0,141;4,08152
0,14104;4,08437
0,14108;4,08413
0,14112;4,08557
0,14116;4,08952
0,14121;4,09567
0,14125;4,0912
0,14129;4,08691
0,14133;4,09028
0,14137;4,09439
0,14141;4,09706
0,14145;4,09676
0,14149;4,09671
0,14153;4,10239
0,14157;4,1043
0,14161;4,10269
0,14165;4,10479
0,1417;4,111
0,14174;4,11161
0,14178;4,10529
0,14182;4,10982
0,14186;4,11113
0,1419;4,11377
0,14194;4,11395
0,14198;4,11564
0,14202;4,11952
0,14206;4,122
0,1421;4,12222
0,14214;4,12124
0,14219;4,12603
0,14223;4,12644
0,14227;4,12278
0,14231;4,12075
0,14235;4,12471
0,14239;4,12662
0,14243;4,12927
0,14247;4,12563
0,14251;4,12851
0,14255;4,13194
0,14259;4,13447
0,14263;4,13427
0,14268;4,13604
0,14272;4,14139
0,14276;4,14191
0,1428;4,13804
0,14284;4,13858
0,14288;4,14076
0,14292;4,14541
0,14296;4,14833
0,143;4,14972
0,14304;4,15059
0,14308;4,15533
0,14312;4,15096
0,14316;4,15337
0,14321;4,15867
0,14326;4,16132
0,1433;4,1596
0,14334;4,15742
0,14337;4,15759
0,14341;4,1613
0,14345;4,16434
0,14349;4,16385
0,14353;4,16678
0,14357;4,17064
0,14362;4,17211
0,14366;4,1724
0,1437;4,17285
0,14375;4,17654
0,14379;4,17364
0,14382;4,16932
0,14386;4,17385
0,1439;4,17848
0,14394;4,17968
0,14398;4,18352
0,14402;4,18197
0,14406;4,18411
0,1441;4,18586
0,14415;4,18712
0,14418;4,18688
0,14423;4,18976
0,14428;4,19442
0,14432;4,18617
0,14435;4,18805
0,14439;4,1883
0,14443;4,19096
0,14447;4,19577
0,14451;4,19548
0,14455;4,19512
0,14459;4,19957
0,14464;4,20261
0,14468;4,20194
0,14472;4,20167
0,14477;4,20603
0,14481;4,203
0,14485;4,19746
0,14488;4,2014
0,14492;4,20154
0,14496;4,207
0,145;4,2096
0,14504;4,21126
0,14508;4,21022
0,14513;4,21412
0,14517;4,21223
0,14521;4,2141
0,14525;4,21657
0,1453;4,22005
0,14534;4,21499
0,14538;4,21005
0,14542;4,21467
0,14545;4,21704
0,14549;4,22213
0,14553;4,2228
0,14557;4,22101
0,14561;4,22619
0,14566;4,22872
0,1457;4,22817
0,14574;4,22833
0,14579;4,23479
0,14583;4,22883
0,14587;4,22763
0,14591;4,22878
0,14594;4,23205
0,14598;4,23502
0,14603;4,23986
0,14607;4,23645
0,14611;4,23654
0,14615;4,24088
0,14619;4,2421
0,14623;4,24261
0,14627;4,24528
0,14632;4,24896
0,14636;4,24321
0,1464;4,23789
0,14644;4,24282
0,14647;4,24491
0,14652;4,2491
0,14655;4,25076
0,14659;4,25016
0,14664;4,25187
0,14668;4,25285
0,14672;4,25202
0,14676;4,25424
0,14681;4,25937
0,14686;4,25961
0,14689;4,25454
0,14693;4,25687
0,14697;4,25749
0,14701;4,25878
0,14705;4,26039
0,14709;4,26136
0,14713;4,26277
0,14717;4,26504
0,14721;4,26404
0,14725;4,26571
0,1473;4,2679
0,14734;4,272
0,14739;4,26776
0,14742;4,26543
0,14746;4,26944
0,1475;4,27013
0,14754;4,27576
0,14758;4,27501
0,14761;4,27568
0,14766;4,27776
0,14771;4,28476
0,14774;4,28131
0,14778;4,2806
0,14783;4,28544
0,14788;4,28723
0,14791;4,27966
0,14795;4,27949
0,14799;4,28193
0,14803;4,28648
0,14807;4,28754
0,14811;4,28678
0,14815;4,28844
0,14819;4,29205
0,14823;4,29481
0,14827;4,2946
0,14832;4,29587
0,14837;4,30099
0,14841;4,29592
0,14844;4,29136
0,14848;4,2972
0,14852;4,29693
0,14856;4,3021
0,1486;4,30363
0,14864;4,30682
0,14868;4,30864
0,14873;4,30981
0,14876;4,30772
0,14881;4,30845
0,14885;4,30902
0,1489;4,31357
0,14893;4,31276
0,14897;4,30935
0,14901;4,31404
0,14905;4,31362
0,14909;4,3162
0,14913;4,31774
0,14917;4,31787
0,14921;4,322
0,14925;4,32608
0,14929;4,32421
0,14934;4,32512
0,14939;4,33043
0,14943;4,32768
0,14947;4,32348
0,1495;4,32619
0,14954;4,32597
0,14958;4,33148
0,14962;4,33293
0,14966;4,33117
0,1497;4,33585
0,14974;4,33861
0,14978;4,33857
0,14983;4,33765
0,14988;4,34338
0,14992;4,34635
0,14996;4,34195
0,15;4,33621
0,15003;4,33917
0,15007;4,34194
0,15011;4,34737
0,15015;4,34655
0,15019;4,34654
0,15024;4,35321
0,15028;4,35316
0,15031;4,34928
0,15036;4,35209
0,15041;4,36086
0,15045;4,35723
0,15049;4,35125
0,15052;4,35295
0,15056;4,35649
0,15061;4,36083
0,15064;4,35994
0,15068;4,35938
0,15073;4,36229
0,15077;4,36453
0,15081;4,36536
0,15085;4,36533
0,15089;4,37044
0,15094;4,37389
0,15098;4,36928
0,15102;4,36605
0,15106;4,3679
0,1511;4,36871
0,15114;4,37292
0,15117;4,37428
0,15121;4,37447
0,15125;4,37805
0,1513;4,38161
0,15134;4,37874
0,15138;4,37988
0,15143;4,38568
0,15147;4,37936
0,15151;4,37468
0,15155;4,3747
0,15159;4,37651
0,15163;4,38035
0,15167;4,38016
0,15171;4,37836
0,15175;4,37918
0,15179;4,3823
0,15183;4,38234
0,15187;4,38017
0,15191;4,38504
0,15197;4,39123
0,152;4,38277
0,15204;4,38096
0,15208;4,38184
0,15212;4,38671
0,15216;4,38975
0,15219;4,38969
0,15223;4,3919
0,15228;4,3958
0,15232;4,39693
0,15236;4,39326
0,1524;4,39457
0,15245;4,40122
0,15249;4,40032
0,15253;4,39547
0,15257;4,39952
0,15261;4,40015
0,15265;4,40336
0,15269;4,40519
0,15273;4,4038
0,15277;4,40592
0,15281;4,40982
0,15285;4,41185
0,15289;4,40979
0,15294;4,41631
0,15298;4,41685
0,15302;4,41074
0,15306;4,41048
0,1531;4,41697
0,15314;4,41661
0,15318;4,41927
0,15322;4,42008
0,15326;4,42158
0,1533;4,42554
0,15334;4,42635
0,15338;4,42575
0,15342;4,42844
0,15347;4,43073
0,15351;4,43187
0,15355;4,42873
0,15359;4,42751
0,15363;4,42908
0,15367;4,43453
0,15371;4,43838
0,15375;4,4377
0,15379;4,4378
0,15383;4,44164
0,15387;4,44006
0,15391;4,44151
0,15396;4,44612
0,15401;4,45056
0,15405;4,44464
0,15408;4,44399
0,15412;4,44558
0,15416;4,44758
0,1542;4,45143
0,15424;4,45305
0,15428;4,45594
0,15432;4,45749
0,15437;4,46041
0,15441;4,45842
0,15445;4,45888
0,1545;4,46599
0,15453;4,46046
0,15457;4,46036
0,15461;4,46154
0,15465;4,46586
0,15469;4,46897
0,15473;4,46901
0,15477;4,47307
0,15481;4,47402
0,15485;4,47588
0,1549;4,47645
0,15493;4,47448
0,15498;4,47958
0,15503;4,48603
0,15507;4,47785
0,1551;4,4785
0,15514;4,48114
0,15518;4,48493
0,15522;4,48944
0,15527;4,48962
0,1553;4,48737
0,15534;4,49201
0,15539;4,49274
0,15543;4,49271
0,15547;4,49565
0,15552;4,50064
0,15556;4,50168
0,15559;4,49474
0,15563;4,50046
0,15567;4,50099
0,15571;4,50437
0,15575;4,50829
0,15579;4,50794
0,15583;4,50618
0,15587;4,51318
0,15592;4,51428
0,15596;4,51478
0,156;4,51792
0,15605;4,52142
0,15609;4,51853
0,15613;4,51297
0,15616;4,51782
0,1562;4,52017
0,15624;4,52427
0,15628;4,52665
0,15632;4,52784
0,15636;4,53247
0,15641;4,5345
0,15645;4,531
0,15649;4,53474
0,15654;4,53841
0,15658;4,53764
0,15662;4,53302
0,15665;4,53632
0,15669;4,53937
0,15673;4,5421
0,15678;4,54609
0,15681;4,54319
0,15685;4,54738
0,1569;4,55073
0,15694;4,55187
0,15698;4,55193
0,15702;4,55483
0,15707;4,56025
0,15711;4,55503
0,15715;4,55175
0,15719;4,55448
0,15722;4,55692
0,15726;4,56179
0,1573;4,5658
0,15734;4,56511
0,15739;4,5659
0,15743;4,57115
0,15747;4,56933
0,15751;4,56906
0,15756;4,57649
0,15761;4,57564
0,15764;4,57065
0,15768;4,57148
0,15772;4,57315
0,15775;4,57501
0,1578;4,5802
0,15783;4,57949
0,15787;4,58277
0,15792;4,58647
0,15796;4,58585
0,158;4,5873
0,15805;4,5901
0,15809;4,59246
0,15813;4,58945
0,15817;4,58622
0,15821;4,5904
0,15824;4,59271
0,15829;4,59492
0,15833;4,59398
0,15836;4,59662
0,15841;4,59957
0,15845;4,60425
0,15849;4,60152
0,15853;4,60159
0,15858;4,60721
0,15863;4,6094
0,15867;4,6064
0,1587;4,60349
0,15874;4,60574
0,15878;4,61026
0,15882;4,61151
0,15886;4,61261
0,1589;4,61375
0,15894;4,61793
0,15898;4,61824
0,15902;4,61818
0,15907;4,6214
0,15912;4,62837
0,15916;4,6209
0,15919;4,62034
0,15923;4,61893
0,15926;4,62431
0,15931;4,62793
0,15935;4,63071
0,15938;4,63028
0,15943;4,63338
0,15947;4,6346
0,15951;4,63306
0,15955;4,6352
0,1596;4,64074
0,15965;4,64315
0,15969;4,63741
0,15972;4,63523
0,15976;4,6383
0,1598;4,64011
0,15984;4,6434
0,15988;4,64414
0,15992;4,6454
0,15996;4,64943
0,16;4,65133
0,16004;4,64983
0,16009;4,65312
0,16014;4,6591
0,16018;4,65417
0,16021;4,65146
0,16025;4,65276
0,16029;4,65623
0,16033;4,65829
0,16037;4,65987
0,16041;4,65973
0,16045;4,66303
0,16049;4,66802
0,16053;4,66981
0,16058;4,66836
0,16062;4,67368
0,16067;4,67291
0,16071;4,66791
0,16074;4,66515
0,16078;4,6691
0,16082;4,67287
0,16086;4,67682
0,1609;4,67818
0,16094;4,67704
0,16099;4,68302
0,16103;4,68218
0,16106;4,68019
0,16111;4,68635
0,16116;4,6911
0,1612;4,68539
0,16124;4,68157
0,16127;4,68088
0,16131;4,68784
0,16136;4,68968
0,16139;4,68967
0,16143;4,69084
0,16147;4,69336
0,16151;4,69534
0,16155;4,69545
0,1616;4,6977
0,16164;4,70182
0,16169;4,70275
0,16173;4,69667
0,16177;4,69667
0,1618;4,69766
0,16185;4,69934
0,16188;4,70226
0,16192;4,70306
0,16196;4,703
0,162;4,70743
0,16205;4,70947
0,16209;4,70747
0,16213;4,71146
0,16218;4,71656
0,16222;4,71275
0,16226;4,70816
0,1623;4,70856
0,16233;4,71304
0,16238;4,7185
0,16242;4,71736
0,16246;4,71687
0,1625;4,71785
0,16254;4,72076
0,16258;4,72099
0,16262;4,72081
0,16266;4,72765
0,16271;4,73418
0,16275;4,72479
0,16279;4,72264
0,16282;4,72459
0,16286;4,73003
0,1629;4,73256
0,16294;4,73417
0,16298;4,73429
0,16303;4,73937
0,16307;4,73992
0,16311;4,73497
0,16315;4,74061
0,1632;4,74516
0,16324;4,74467
0,16328;4,73963
0,16332;4,74063
0,16336;4,74033
0,1634;4,74551
0,16344;4,74809
0,16348;4,74377
0,16352;4,74707
0,16356;4,74996
0,1636;4,75161
0,16364;4,75214
0,16369;4,75507
0,16373;4,75629
0,16377;4,75046
0,16381;4,749
0,16385;4,75377
0,16389;4,75426
0,16393;4,75711
0,16397;4,75673
0,164;4,75824
0,16405;4,76055
0,16409;4,76005
0,16413;4,76064
0,16417;4,76049
0,16422;4,76446
0,16426;4,76444
0,1643;4,76009
0,16434;4,75883
0,16438;4,76194
0,16442;4,76296
0,16446;4,76708
0,1645;4,76704
0,16454;4,76693
0,16458;4,77091
0,16462;4,77189
0,16466;4,77139
0,16471;4,77574
0,16475;4,77959
0,16479;4,77527
0,16483;4,77252
0,16487;4,77391
0,16491;4,77448
0,16495;4,77729
0,16499;4,77767
0,16503;4,77994
0,16507;4,78269
0,16511;4,78428
0,16515;4,78355
0,16519;4,78625
0,16524;4,78888
0,16528;4,7903
0,16532;4,78487
0,16536;4,78498
0,1654;4,78758
0,16544;4,79146
0,16548;4,79424
0,16552;4,79471
0,16556;4,7942
0,1656;4,79873
0,16565;4,80014
0,16569;4,79723
0,16573;4,80136
0,16578;4,80519
0,16582;4,79838
0,16585;4,79896
0,16589;4,80199
0,16593;4,80292
0,16597;4,80921
0,16601;4,80897
0,16605;4,80715
0,16609;4,81069
0,16614;4,81322
0,16617;4,81117
0,16621;4,81375
0,16626;4,81755
0,16631;4,8205
0,16635;4,81424
0,16638;4,8123
0,16642;4,81618
0,16646;4,81966
0,1665;4,82416
0,16654;4,82363
0,16658;4,82423
0,16662;4,82568
0,16667;4,82838
0,1667;4,82883
0,16675;4,83081
0,1668;4,8361
0,16684;4,83146
0,16688;4,82645
0,16691;4,82637
0,16695;4,83027
0,16699;4,83469
0,16703;4,83808
0,16707;4,83547
0,16711;4,83963
0,16716;4,84304
0,1672;4,84139
0,16724;4,84136
0,16729;4,84609
0,16733;4,84257
0,16737;4,84032
0,1674;4,83945
0,16744;4,84646
0,16748;4,84805
0,16752;4,85248
0,16756;4,85109
0,1676;4,84987
0,16765;4,8542
0,16769;4,85557
0,16773;4,85443
0,16777;4,85786
0,16782;4,86183
0,16786;4,85621
0,1679;4,85376
0,16794;4,85506
0,16797;4,85562
0,16801;4,8604
0,16805;4,86538
0,16809;4,86477
0,16813;4,8648
0,16818;4,86976
0,16822;4,86913
0,16826;4,86879
0,16831;4,87511
0,16835;4,87534
0,16839;4,86564
0,16843;4,86795
0,16847;4,87241
0,1685;4,87355
0,16855;4,87913
0,16858;4,88077
0,16862;4,88029
0,16867;4,88327
0,16871;4,8814
0,16875;4,88178
0,16879;4,88299
0,16884;4,88841
0,16888;4,88851
0,16892;4,88344
0,16896;4,88528
0,16899;4,88852
0,16904;4,89233
0,16908;4,89119
0,16911;4,89187
0,16915;4,89355
0,1692;4,90085
0,16924;4,89716
0,16928;4,89585
0,16933;4,90268
0,16938;4,90215
0,16941;4,89702
0,16945;4,89972
0,16949;4,89911
0,16953;4,90297
0,16957;4,90377
0,16961;4,90486
0,16965;4,90509
0,16969;4,90925
0,16973;4,91144
0,16977;4,91088
0,16982;4,91157
0,16986;4,91761
0,16991;4,91125
0,16994;4,90996
0,16998;4,90803
0,17001;4,90928
0,17006;4,9171
0,1701;4,92055
0,17013;4,92013
0,17018;4,92118
0,17022;4,92577
0,17026;4,92292
0,1703;4,92219
0,17035;4,92696
0,1704;4,93126
0,17044;4,92406
0,17047;4,92412
0,17051;4,92715
0,17055;4,9295
0,17059;4,93168
0,17063;4,93257
0,17067;4,9301
0,17071;4,93424
0,17075;4,93905
0,17079;4,93897
0,17083;4,94006
0,17089;4,94673
0,17093;4,94211
0,17096;4,93599
0,171;4,93526
0,17104;4,9386
0,17108;4,94209
0,17112;4,94472
0,17116;4,94391
0,1712;4,94653
0,17124;4,94848
0,17128;4,95279
0,17132;4,95119
0,17137;4,95518
0,17142;4,95844
0,17146;4,95055
0,1715;4,94898
0,17153;4,94941
0,17157;4,95453
0,17161;4,95781
0,17165;4,95895
0,17169;4,96017
0,17173;4,96425
0,17178;4,95819
0,17181;4,9516
0,17186;4,95846
0,17191;4,96872
0,17195;4,96428
0,17199;4,95739
0,17202;4,95552
0,17206;4,96076
0,1721;4,96559
0,17214;4,96836
0,17218;4,96869
0,17222;4,97147
0,17226;4,97452
0,1723;4,97405
0,17234;4,97483
0,17239;4,97999
0,17244;4,98208
0,17248;4,97858
0,17252;4,97554
0,17255;4,97697
0,17259;4,97991
0,17264;4,98302
0,17267;4,98409
0,17271;4,98109
0,17275;4,98582
0,17279;4,99071
0,17284;4,98927
0,17288;4,99249
0,17293;4,99699
0,17297;4,99718
0,17301;4,98808
0,17304;4,98867
0,17308;4,99304
0,17313;4,99724
0,17317;5,00024
0,1732;5,0001
0,17324;4,99918
0,17329;5,00464
0,17333;5,00266
0,17336;5,00368
0,17341;5,00826
0,17346;5,01323
0,1735;5,00612
0,17354;5,00406
0,17357;5,00517
0,17361;5,00864
0,17365;5,01257
0,17369;5,01301
0,17373;5,01386
0,17378;5,0158
0,17382;5,01798
0,17386;5,01442
0,1739;5,01829
0,17395;5,02689
0,17399;5,02332
0,17403;5,01801
0,17407;5,01527
0,17411;5,01754
0,17415;5,02447
0,17419;5,02634
0,17423;5,02323
0,17426;5,02613
0,17431;5,02796
0,17435;5,03288
0,17439;5,02895
0,17444;5,0352
0,17448;5,03635
0,17452;5,02838
0,17456;5,02878
0,1746;5,03184
0,17464;5,0344
0,17468;5,03665
0,17471;5,03331
0,17475;5,03488
0,17479;5,04203
0,17484;5,04726
0,17488;5,04179
0,17492;5,04327
0,17497;5,04671
0,17501;5,04571
0,17505;5,04248
0,17509;5,04277
0,17513;5,0443
0,17517;5,04643
0,17521;5,05144
0,17525;5,05123
0,17529;5,05014
0,17533;5,05449
0,17537;5,0523
0,17541;5,05246
0,17545;5,05762
0,1755;5,06298
0,17554;5,05834
0,17558;5,05791
0,17562;5,05631
0,17566;5,05834
0,1757;5,06277
0,17574;5,06236
0,17578;5,06348
0,17582;5,06627
0,17586;5,07047
0,17591;5,06891
0,17594;5,06794
0,17599;5,07307
0,17603;5,07219
0,17607;5,06951
0,17611;5,06883
0,17615;5,07151
0,17619;5,07515
0,17623;5,08014
0,17627;5,07693
0,17631;5,07625
0,17635;5,08103
0,1764;5,0816
0,17643;5,07799
0,17648;5,08376
0,17653;5,08858
0,17657;5,07743
0,1766;5,07834
0,17664;5,07985
0,17668;5,08675
0,17672;5,08829
0,17676;5,09151
0,1768;5,08817
0,17684;5,093
0,17688;5,09433
0,17692;5,0915
0,17696;5,0913
0,17701;5,09514
0,17705;5,09759
0,17709;5,09145
0,17713;5,08929
0,17717;5,09136
0,17721;5,09393
0,17725;5,09974
0,17729;5,10035
0,17733;5,09818
0,17737;5,10208
0,17741;5,09987
0,17745;5,10087
0,1775;5,1043
0,17755;5,10797
0,17759;5,10885
0,17763;5,09944
0,17766;5,10001
0,1777;5,10026
0,17774;5,10746
0,17778;5,10879
0,17782;5,10819
0,17786;5,11041
0,17791;5,11363
0,17795;5,1111
0,17799;5,10924
0,17804;5,11668
0,17808;5,10989
0,17811;5,10839
0,17815;5,1096
0,17819;5,10899
0,17823;5,1138
0,17827;5,11784
0,17831;5,11734
0,17835;5,11392
0,17839;5,1161
0,17844;5,11884
0,17847;5,11807
0,17852;5,11908
0,17857;5,12682
0,17861;5,12074
0,17865;5,11154
0,17869;5,1144
0,17872;5,11516
0,17876;5,11983
0,1788;5,1224
0,17884;5,12319
0,17888;5,12359
0,17893;5,12631
0,17897;5,12595
0,17901;5,12325
0,17905;5,12447
0,1791;5,12961
0,17914;5,1217
0,17918;5,12252
0,17922;5,12257
0,17925;5,12225
0,17929;5,12528
0,17933;5,129
0,17937;5,12809
0,17942;5,13038
0,17946;5,1296
0,1795;5,12592
0,17954;5,12885
0,17959;5,1327
0,17963;5,13345
0,17967;5,12417
0,17971;5,12532
0,17974;5,12764
0,17978;5,12994
0,17983;5,12971
0,17986;5,13014
0,1799;5,13077
0,17995;5,13618
0,17999;5,13604
0,18003;5,13091
0,18008;5,13462
0,18012;5,14
0,18016;5,13117
0,1802;5,12959
0,18024;5,12946
0,18028;5,13481
0,18032;5,13545
0,18035;5,13455
0,18039;5,1352
0,18043;5,14038
0,18048;5,14156
0,18052;5,14012
0,18056;5,14078
0,18061;5,14651
0,18065;5,14368
0,18069;5,13761
0,18073;5,13706
0,18076;5,13869
0,1808;5,14333
0,18085;5,147
0,18088;5,14677
0,18093;5,14647
0,18097;5,15173
0,18101;5,14923
0,18105;5,14561
0,1811;5,14966
0,18114;5,15586
0,18119;5,15269
0,18122;5,14819
0,18126;5,15216
0,1813;5,15196
0,18134;5,15257
0,18138;5,15581
0,18142;5,15432
0,18146;5,15697
0,1815;5,16113
0,18154;5,16094
0,18158;5,16143
0,18163;5,1684
0,18168;5,16429
0,18171;5,15974
0,18175;5,15586
0,18179;5,15802
0,18183;5,16212
0,18187;5,16492
0,18191;5,16435
0,18195;5,16386
0,18199;5,16643
0,18203;5,16885
0,18207;5,16874
0,18212;5,17057
0,18217;5,17369
0,18221;5,16773
0,18225;5,16529
0,18228;5,16479
0,18232;5,16704
0,18236;5,16976
0,1824;5,16993
0,18244;5,17091
0,18248;5,17407
0,18252;5,17593
0,18256;5,17515
0,1826;5,1752
0,18265;5,18233
0,1827;5,18234
0,18273;5,17229
0,18277;5,17022
0,18281;5,17147
0,18285;5,17566
0,18289;5,17805
0,18293;5,17758
0,18297;5,1787
0,18301;5,18
0,18305;5,18219
0,18309;5,17932
0,18314;5,18072
0,18319;5,18546
0,18323;5,18191
0,18327;5,17461
0,1833;5,1768
0,18334;5,17681
0,18338;5,18016
0,18342;5,18045
0,18346;5,17935
0,1835;5,1806
0,18354;5,18583
0,18359;5,18449
0,18363;5,18264
0,18368;5,18729
0,18372;5,18522
0,18376;5,17817
0,18379;5,17818
0,18383;5,18026
0,18387;5,18231
0,18391;5,18443
0,18395;5,18138
0,18399;5,18304
0,18403;5,18382
0,18407;5,18427
0,18411;5,1803
0,18416;5,18202
0,18421;5,18928
0,18425;5,18166
0,18429;5,17259
0,18432;5,17192
0,18436;5,17245
0,1844;5,17498
0,18444;5,17696
0,18448;5,17613
0,18452;5,17768
0,18457;5,18106
0,18461;5,17861
0,18465;5,17479
0,18469;5,17895
0,18474;5,18281
0,18478;5,17317
0,18482;5,17213
0,18485;5,17033
0,18489;5,17309
0,18493;5,1755
0,18497;5,17458
0,18501;5,17271
0,18505;5,1776
0,1851;5,17763
0,18514;5,17207
0,18518;5,17336
0,18523;5,18016
0,18527;5,1752
0,18531;5,17236
0,18535;5,17509
0,18539;5,17522
0,18542;5,17566
0,18546;5,17891
0,1855;5,17812
0,18554;5,18354
0,18559;5,18502
0,18563;5,18409
0,18567;5,18449
0,18572;5,18788
0,18576;5,19033
0,1858;5,18737
0,18584;5,1848
0,18588;5,18377
0,18592;5,18802
0,18596;5,19167
0,186;5,19052
0,18604;5,18966
0,18608;5,19449
0,18612;5,19355
0,18616;5,19394
0,1862;5,19663
0,18625;5,20133
0,18629;5,2018
0,18633;5,19529
0,18637;5,19524
0,18641;5,1984
0,18644;5,20096
0,18649;5,2028
0,18652;5,20242
0,18657;5,20519
0,18661;5,20885
0,18665;5,20862
0,18669;5,2061
0,18674;5,20917
0,18678;5,21583
0,18682;5,20785
0,18686;5,2059
0,1869;5,20706
0,18694;5,21027
0,18698;5,2116
0,18702;5,21187
0,18706;5,21031
0,1871;5,21273
0,18714;5,21479
0,18718;5,21366
0,18722;5,21407
0,18727;5,22448
0,18732;5,21916
0,18735;5,21221
0,18739;5,21434
0,18742;5,2169
0,18747;5,22144
0,18751;5,22457
0,18755;5,22094
0,18759;5,2204
0,18763;5,22174
0,18767;5,22405
0,18771;5,22611
0,18776;5,23003
0,1878;5,23184
0,18785;5,22531
0,18788;5,22242
0,18792;5,22467
0,18796;5,22607
0,188;5,23387
0,18804;5,23233
0,18808;5,23223
0,18812;5,23497
0,18816;5,23749
0,1882;5,23518
0,18825;5,23857
0,18829;5,2439
0,18834;5,24148
0,18837;5,2329
0,18841;5,23552
0,18845;5,23522
0,18849;5,24129
0,18853;5,24513
0,18857;5,24313
0,18861;5,24567
0,18866;5,24718
0,1887;5,2472
0,18873;5,24331
0,18878;5,24873
0,18882;5,24861
0,18886;5,24559
0,1889;5,24457
0,18894;5,24451
0,18898;5,24521
0,18902;5,24871
0,18906;5,24644
0,1891;5,24428
0,18914;5,24635
0,18919;5,24926
0,18923;5,2466
0,18927;5,24874
0,18932;5,25335
0,18936;5,24962
0,1894;5,24347
0,18944;5,24417
0,18947;5,24741
0,18951;5,2532
0,18955;5,25684
0,18959;5,25633
0,18963;5,25852
0,18968;5,25714
0,18972;5,25763
0,18975;5,25521
0,1898;5,26152
0,18985;5,26374
0,18989;5,25715
0,18992;5,254
0,18996;5,25753
0,19;5,25931
0,19004;5,26196
0,19008;5,26336
0,19012;5,26352
0,19017;5,26774
0,19021;5,26816
0,19025;5,26392
0,19029;5,26758
0,19034;5,27166
0,19038;5,27185
0,19042;5,26591
0,19046;5,2671
0,1905;5,26949
0,19054;5,27314
0,19058;5,2729
0,19061;5,27219
0,19065;5,27077
